date,closing_price,symbol,type
2006-11-10,1.5558,USD/SGD,forex
2006-11-09,1.5583,USD/SGD,forex
2006-11-08,1.5604,USD/SGD,forex
2006-11-07,1.5613,USD/SGD,forex
2006-11-06,1.5648,USD/SGD,forex
2006-11-03,1.564,USD/SGD,forex
2006-11-02,1.5608,USD/SGD,forex
2006-11-01,1.5613,USD/SGD,forex
2006-10-31,1.5577,USD/SGD,forex
2006-10-30,1.5611,USD/SGD,forex
2006-10-27,1.5598,USD/SGD,forex
2006-10-26,1.5669,USD/SGD,forex
2006-10-25,1.5711,USD/SGD,forex
2006-10-24,1.5747,USD/SGD,forex
2006-10-23,1.5762,USD/SGD,forex
2006-10-20,1.5736,USD/SGD,forex
2006-10-19,1.5731,USD/SGD,forex
2006-10-18,1.5759,USD/SGD,forex
2006-10-17,1.578,USD/SGD,forex
2006-10-16,1.5847,USD/SGD,forex
2006-10-13,1.5874,USD/SGD,forex
2006-10-12,1.5836,USD/SGD,forex
2006-10-11,1.5894,USD/SGD,forex
2006-10-10,1.5901,USD/SGD,forex
2006-10-09,1.5906,USD/SGD,forex
2006-10-06,1.5888,USD/SGD,forex
2006-10-05,1.5846,USD/SGD,forex
2006-10-04,1.585,USD/SGD,forex
2006-10-03,1.5819,USD/SGD,forex
2006-10-02,1.5845,USD/SGD,forex
2006-09-29,1.588,USD/SGD,forex
2006-09-28,1.5877,USD/SGD,forex
2006-09-27,1.5877,USD/SGD,forex
2006-09-26,1.589,USD/SGD,forex
2006-09-25,1.5863,USD/SGD,forex
2006-09-22,1.5848,USD/SGD,forex
2006-09-21,1.5805,USD/SGD,forex
2006-09-20,1.5867,USD/SGD,forex
2006-09-19,1.5921,USD/SGD,forex
2006-09-18,1.5865,USD/SGD,forex
2006-09-15,1.5825,USD/SGD,forex
2006-09-14,1.578,USD/SGD,forex
2006-09-13,1.5762,USD/SGD,forex
2006-09-12,1.5784,USD/SGD,forex
2006-09-11,1.577,USD/SGD,forex
2006-09-08,1.573,USD/SGD,forex
2006-09-07,1.5682,USD/SGD,forex
2006-09-06,1.5701,USD/SGD,forex
2006-09-05,1.5674,USD/SGD,forex
2006-09-04,1.5686,USD/SGD,forex
2006-09-01,1.5721,USD/SGD,forex
2006-08-31,1.5732,USD/SGD,forex
2006-08-30,1.5739,USD/SGD,forex
2006-08-29,1.5726,USD/SGD,forex
2006-08-28,1.5779,USD/SGD,forex
2006-08-25,1.5804,USD/SGD,forex
2006-08-24,1.5776,USD/SGD,forex
2006-08-23,1.5732,USD/SGD,forex
2006-08-22,1.574,USD/SGD,forex
2006-08-21,1.5716,USD/SGD,forex
2006-08-18,1.5739,USD/SGD,forex
2006-08-17,1.5737,USD/SGD,forex
2006-08-16,1.5729,USD/SGD,forex
2006-08-15,1.5776,USD/SGD,forex
2006-08-14,1.5823,USD/SGD,forex
2006-08-11,1.5783,USD/SGD,forex
2006-08-10,1.5711,USD/SGD,forex
2006-08-09,1.5738,USD/SGD,forex
2006-08-08,1.5723,USD/SGD,forex
2006-08-07,1.573,USD/SGD,forex
2006-08-04,1.5731,USD/SGD,forex
2006-08-03,1.578,USD/SGD,forex
2006-08-02,1.5815,USD/SGD,forex
2006-08-01,1.5781,USD/SGD,forex
2006-07-31,1.5793,USD/SGD,forex
2006-07-28,1.5782,USD/SGD,forex
2006-07-27,1.581,USD/SGD,forex
2006-07-26,1.5806,USD/SGD,forex
2006-07-25,1.5883,USD/SGD,forex
2006-07-24,1.5868,USD/SGD,forex
2006-07-21,1.5833,USD/SGD,forex
2006-07-20,1.5868,USD/SGD,forex
2006-07-19,1.5877,USD/SGD,forex
2006-07-18,1.593,USD/SGD,forex
2006-07-17,1.5941,USD/SGD,forex
2006-07-14,1.5892,USD/SGD,forex
2006-07-13,1.5836,USD/SGD,forex
2006-07-12,1.5842,USD/SGD,forex
2006-07-11,1.5789,USD/SGD,forex
2006-07-10,1.5755,USD/SGD,forex
2006-07-07,1.5749,USD/SGD,forex
2006-07-06,1.5821,USD/SGD,forex
2006-07-05,1.5881,USD/SGD,forex
2006-07-04,1.5791,USD/SGD,forex
2006-07-03,1.5839,USD/SGD,forex
2006-06-30,1.5828,USD/SGD,forex
2006-06-29,1.5905,USD/SGD,forex
2006-06-28,1.5994,USD/SGD,forex
2006-06-27,1.5959,USD/SGD,forex
2006-06-26,1.5987,USD/SGD,forex
2006-06-23,1.5991,USD/SGD,forex
2006-06-22,1.5974,USD/SGD,forex
2006-06-21,1.5896,USD/SGD,forex
2006-06-20,1.593,USD/SGD,forex
2006-06-19,1.5978,USD/SGD,forex
2006-06-16,1.5951,USD/SGD,forex
2006-06-15,1.5905,USD/SGD,forex
2006-06-14,1.5938,USD/SGD,forex
2006-06-13,1.598,USD/SGD,forex
2006-06-12,1.5956,USD/SGD,forex
2006-06-09,1.5939,USD/SGD,forex
2006-06-08,1.5934,USD/SGD,forex
2006-06-07,1.5867,USD/SGD,forex
2006-06-06,1.5839,USD/SGD,forex
2006-06-05,1.5783,USD/SGD,forex
2006-06-02,1.5731,USD/SGD,forex
2006-06-01,1.5817,USD/SGD,forex
2006-05-31,1.5796,USD/SGD,forex
2006-05-30,1.5774,USD/SGD,forex
2006-05-29,1.5804,USD/SGD,forex
2006-05-26,1.5802,USD/SGD,forex
2006-05-25,1.5793,USD/SGD,forex
2006-05-24,1.5891,USD/SGD,forex
2006-05-23,1.5837,USD/SGD,forex
2006-05-22,1.5833,USD/SGD,forex
2006-05-19,1.584,USD/SGD,forex
2006-05-18,1.5798,USD/SGD,forex
2006-05-17,1.5801,USD/SGD,forex
2006-05-16,1.5743,USD/SGD,forex
2006-05-15,1.582,USD/SGD,forex
2006-05-12,1.5664,USD/SGD,forex
2006-05-11,1.5664,USD/SGD,forex
2006-05-10,1.5608,USD/SGD,forex
2006-05-09,1.5668,USD/SGD,forex
2006-05-08,1.5675,USD/SGD,forex
2006-05-05,1.5707,USD/SGD,forex
2006-05-04,1.5756,USD/SGD,forex
2006-05-03,1.5741,USD/SGD,forex
2006-05-02,1.5781,USD/SGD,forex
2006-05-01,1.5781,USD/SGD,forex
2006-04-28,1.5813,USD/SGD,forex
2006-04-27,1.5836,USD/SGD,forex
2006-04-26,1.589,USD/SGD,forex
2006-04-25,1.5878,USD/SGD,forex
2006-04-24,1.5871,USD/SGD,forex
2006-04-21,1.5954,USD/SGD,forex
2006-04-20,1.598,USD/SGD,forex
2006-04-19,1.5978,USD/SGD,forex
2006-04-18,1.5981,USD/SGD,forex
2006-04-17,1.6018,USD/SGD,forex
2006-04-14,1.6083,USD/SGD,forex
2006-04-13,1.6096,USD/SGD,forex
2006-04-12,1.6122,USD/SGD,forex
2006-04-11,1.6132,USD/SGD,forex
2006-04-10,1.6082,USD/SGD,forex
2006-04-07,1.6073,USD/SGD,forex
2006-04-06,1.6066,USD/SGD,forex
2006-04-05,1.6069,USD/SGD,forex
2006-04-04,1.6092,USD/SGD,forex
2006-04-03,1.6157,USD/SGD,forex
2006-03-31,1.6159,USD/SGD,forex
2006-03-30,1.6185,USD/SGD,forex
2006-03-29,1.6218,USD/SGD,forex
2006-03-28,1.6227,USD/SGD,forex
2006-03-27,1.6189,USD/SGD,forex
2006-03-24,1.6204,USD/SGD,forex
2006-03-23,1.6203,USD/SGD,forex
2006-03-22,1.6165,USD/SGD,forex
2006-03-21,1.6174,USD/SGD,forex
2006-03-20,1.614,USD/SGD,forex
2006-03-17,1.6162,USD/SGD,forex
2006-03-16,1.6179,USD/SGD,forex
2006-03-15,1.6183,USD/SGD,forex
2006-03-14,1.6222,USD/SGD,forex
2006-03-13,1.6253,USD/SGD,forex
2006-03-10,1.6279,USD/SGD,forex
2006-03-09,1.63,USD/SGD,forex
2006-03-08,1.632,USD/SGD,forex
2006-03-07,1.6319,USD/SGD,forex
2006-03-06,1.6282,USD/SGD,forex
2006-03-03,1.6205,USD/SGD,forex
2006-03-02,1.6139,USD/SGD,forex
2006-03-01,1.618,USD/SGD,forex
2006-02-28,1.622,USD/SGD,forex
2006-02-27,1.6225,USD/SGD,forex
2006-02-24,1.6229,USD/SGD,forex
2006-02-23,1.625,USD/SGD,forex
2006-02-22,1.6318,USD/SGD,forex
2006-02-21,1.6296,USD/SGD,forex
2006-02-20,1.6291,USD/SGD,forex
2006-02-17,1.6332,USD/SGD,forex
2006-02-16,1.6355,USD/SGD,forex
2006-02-15,1.6291,USD/SGD,forex
2006-02-14,1.6271,USD/SGD,forex
2006-02-13,1.6292,USD/SGD,forex
2006-02-10,1.6265,USD/SGD,forex
2006-02-09,1.6305,USD/SGD,forex
2006-02-08,1.6318,USD/SGD,forex
2006-02-07,1.6284,USD/SGD,forex
2006-02-06,1.63,USD/SGD,forex
2006-02-03,1.6343,USD/SGD,forex
2006-02-02,1.6338,USD/SGD,forex
2006-02-01,1.63,USD/SGD,forex
2006-01-31,1.622,USD/SGD,forex
2006-01-30,1.6284,USD/SGD,forex
2006-01-27,1.6279,USD/SGD,forex
2006-01-26,1.6265,USD/SGD,forex
2006-01-25,1.6237,USD/SGD,forex
2006-01-24,1.6223,USD/SGD,forex
2006-01-23,1.6217,USD/SGD,forex
2006-01-20,1.6281,USD/SGD,forex
2006-01-19,1.6292,USD/SGD,forex
2006-01-18,1.6299,USD/SGD,forex
2006-01-17,1.6339,USD/SGD,forex
2006-01-16,1.6336,USD/SGD,forex
2006-01-13,1.6279,USD/SGD,forex
2006-01-12,1.6267,USD/SGD,forex
2006-01-11,1.6289,USD/SGD,forex
2006-01-10,1.634,USD/SGD,forex
2006-01-09,1.6351,USD/SGD,forex
2006-01-06,1.6378,USD/SGD,forex
2006-01-05,1.6467,USD/SGD,forex
2006-01-04,1.6441,USD/SGD,forex
2006-01-03,1.6513,USD/SGD,forex
2006-01-02,1.6605,USD/SGD,forex
2005-12-30,1.6631,USD/SGD,forex
2005-12-29,1.6648,USD/SGD,forex
2005-12-28,1.6663,USD/SGD,forex
2005-12-27,1.6681,USD/SGD,forex
2005-12-26,1.665,USD/SGD,forex
2005-12-23,1.6656,USD/SGD,forex
2005-12-22,1.669,USD/SGD,forex
2005-12-21,1.6688,USD/SGD,forex
2005-12-20,1.6657,USD/SGD,forex
2005-12-19,1.6623,USD/SGD,forex
2005-12-16,1.6658,USD/SGD,forex
2005-12-15,1.6677,USD/SGD,forex
2005-12-14,1.6705,USD/SGD,forex
2005-12-13,1.674,USD/SGD,forex
2005-12-12,1.6805,USD/SGD,forex
2005-12-09,1.6818,USD/SGD,forex
2005-12-08,1.684,USD/SGD,forex
2005-12-07,1.685,USD/SGD,forex
2005-12-06,1.6857,USD/SGD,forex
2005-12-05,1.6863,USD/SGD,forex
2005-12-02,1.6894,USD/SGD,forex
2005-12-01,1.6906,USD/SGD,forex
2005-11-30,1.6913,USD/SGD,forex
2005-11-29,1.6926,USD/SGD,forex
2005-11-28,1.6909,USD/SGD,forex
2005-11-25,1.6934,USD/SGD,forex
2005-11-24,1.6907,USD/SGD,forex
2005-11-23,1.6919,USD/SGD,forex
2005-11-22,1.6979,USD/SGD,forex
2005-11-21,1.6988,USD/SGD,forex
2005-11-18,1.6993,USD/SGD,forex
2005-11-17,1.6997,USD/SGD,forex
2005-11-16,1.7033,USD/SGD,forex
2005-11-15,1.7016,USD/SGD,forex
2005-11-14,1.7054,USD/SGD,forex
2005-11-11,1.7021,USD/SGD,forex
2005-11-10,1.7031,USD/SGD,forex
2005-11-09,1.7014,USD/SGD,forex
2005-11-08,1.7018,USD/SGD,forex
2005-11-07,1.7007,USD/SGD,forex
2005-11-04,1.7016,USD/SGD,forex
2005-11-03,1.6976,USD/SGD,forex
2005-11-02,1.6933,USD/SGD,forex
2005-11-01,1.6953,USD/SGD,forex
2005-10-31,1.6938,USD/SGD,forex
2005-10-28,1.6925,USD/SGD,forex
2005-10-27,1.6882,USD/SGD,forex
2005-10-26,1.6926,USD/SGD,forex
2005-10-25,1.6894,USD/SGD,forex
2005-10-24,1.6925,USD/SGD,forex
2005-10-21,1.6957,USD/SGD,forex
2005-10-20,1.6928,USD/SGD,forex
2005-10-19,1.693,USD/SGD,forex
2005-10-18,1.6957,USD/SGD,forex
2005-10-17,1.6924,USD/SGD,forex
2005-10-14,1.6877,USD/SGD,forex
2005-10-13,1.6902,USD/SGD,forex
2005-10-12,1.6909,USD/SGD,forex
2005-10-11,1.6913,USD/SGD,forex
2005-10-10,1.6843,USD/SGD,forex
2005-10-07,1.683,USD/SGD,forex
2005-10-06,1.6818,USD/SGD,forex
2005-10-05,1.6917,USD/SGD,forex
2005-10-04,1.6938,USD/SGD,forex
2005-10-03,1.6951,USD/SGD,forex
2005-09-30,1.692,USD/SGD,forex
2005-09-29,1.6879,USD/SGD,forex
2005-09-28,1.6921,USD/SGD,forex
2005-09-27,1.6929,USD/SGD,forex
2005-09-26,1.6877,USD/SGD,forex
2005-09-23,1.6848,USD/SGD,forex
2005-09-22,1.6814,USD/SGD,forex
2005-09-21,1.6795,USD/SGD,forex
2005-09-20,1.6838,USD/SGD,forex
2005-09-19,1.6827,USD/SGD,forex
2005-09-16,1.6816,USD/SGD,forex
2005-09-15,1.6792,USD/SGD,forex
2005-09-14,1.6784,USD/SGD,forex
2005-09-13,1.6805,USD/SGD,forex
2005-09-12,1.678,USD/SGD,forex
2005-09-09,1.6739,USD/SGD,forex
2005-09-08,1.6766,USD/SGD,forex
2005-09-07,1.6778,USD/SGD,forex
2005-09-06,1.6758,USD/SGD,forex
2005-09-05,1.672,USD/SGD,forex
2005-09-02,1.6725,USD/SGD,forex
2005-09-01,1.6764,USD/SGD,forex
2005-08-31,1.6814,USD/SGD,forex
2005-08-30,1.6837,USD/SGD,forex
2005-08-29,1.6816,USD/SGD,forex
2005-08-26,1.6741,USD/SGD,forex
2005-08-25,1.6723,USD/SGD,forex
2005-08-24,1.6707,USD/SGD,forex
2005-08-23,1.668,USD/SGD,forex
2005-08-22,1.667,USD/SGD,forex
2005-08-19,1.6714,USD/SGD,forex
2005-08-18,1.6663,USD/SGD,forex
2005-08-17,1.6631,USD/SGD,forex
2005-08-16,1.6574,USD/SGD,forex
2005-08-15,1.6578,USD/SGD,forex
2005-08-12,1.6522,USD/SGD,forex
2005-08-11,1.6465,USD/SGD,forex
2005-08-10,1.6464,USD/SGD,forex
2005-08-09,1.6533,USD/SGD,forex
2005-08-08,1.6545,USD/SGD,forex
2005-08-05,1.654,USD/SGD,forex
2005-08-04,1.6525,USD/SGD,forex
2005-08-03,1.652,USD/SGD,forex
2005-08-02,1.6549,USD/SGD,forex
2005-08-01,1.6602,USD/SGD,forex
2005-07-29,1.6631,USD/SGD,forex
2005-07-28,1.6644,USD/SGD,forex
2005-07-27,1.6653,USD/SGD,forex
2005-07-26,1.6694,USD/SGD,forex
2005-07-25,1.6604,USD/SGD,forex
2005-07-22,1.6595,USD/SGD,forex
2005-07-21,1.6515,USD/SGD,forex
2005-07-20,1.685,USD/SGD,forex
2005-07-19,1.6885,USD/SGD,forex
2005-07-18,1.6855,USD/SGD,forex
2005-07-15,1.6873,USD/SGD,forex
2005-07-14,1.6895,USD/SGD,forex
2005-07-13,1.6917,USD/SGD,forex
2005-07-12,1.6856,USD/SGD,forex
2005-07-11,1.694,USD/SGD,forex
2005-07-08,1.702,USD/SGD,forex
2005-07-07,1.6987,USD/SGD,forex
2005-07-06,1.6972,USD/SGD,forex
2005-07-05,1.6953,USD/SGD,forex
2005-07-04,1.6939,USD/SGD,forex
2005-07-01,1.6947,USD/SGD,forex
2005-06-30,1.685,USD/SGD,forex
2005-06-29,1.6872,USD/SGD,forex
2005-06-28,1.6813,USD/SGD,forex
2005-06-27,1.6751,USD/SGD,forex
2005-06-24,1.6743,USD/SGD,forex
2005-06-23,1.6721,USD/SGD,forex
2005-06-22,1.6713,USD/SGD,forex
2005-06-21,1.6698,USD/SGD,forex
2005-06-20,1.6744,USD/SGD,forex
2005-06-17,1.6689,USD/SGD,forex
2005-06-16,1.6749,USD/SGD,forex
2005-06-15,1.6733,USD/SGD,forex
2005-06-14,1.6787,USD/SGD,forex
2005-06-13,1.6791,USD/SGD,forex
2005-06-10,1.6713,USD/SGD,forex
2005-06-09,1.6645,USD/SGD,forex
2005-06-08,1.6633,USD/SGD,forex
2005-06-07,1.6606,USD/SGD,forex
2005-06-06,1.6629,USD/SGD,forex
2005-06-03,1.67,USD/SGD,forex
2005-06-02,1.6733,USD/SGD,forex
2005-06-01,1.6784,USD/SGD,forex
2005-05-31,1.6664,USD/SGD,forex
2005-05-30,1.6613,USD/SGD,forex
2005-05-27,1.6595,USD/SGD,forex
2005-05-26,1.6603,USD/SGD,forex
2005-05-25,1.6562,USD/SGD,forex
2005-05-24,1.6558,USD/SGD,forex
2005-05-23,1.6598,USD/SGD,forex
2005-05-20,1.6601,USD/SGD,forex
2005-05-19,1.6565,USD/SGD,forex
2005-05-18,1.6501,USD/SGD,forex
2005-05-17,1.657,USD/SGD,forex
2005-05-16,1.6555,USD/SGD,forex
2005-05-13,1.658,USD/SGD,forex
2005-05-12,1.6551,USD/SGD,forex
2005-05-11,1.6446,USD/SGD,forex
2005-05-10,1.6456,USD/SGD,forex
2005-05-09,1.6443,USD/SGD,forex
2005-05-06,1.6404,USD/SGD,forex
2005-05-05,1.6362,USD/SGD,forex
2005-05-04,1.6344,USD/SGD,forex
2005-05-03,1.6395,USD/SGD,forex
2005-05-02,1.6387,USD/SGD,forex
2005-04-29,1.6378,USD/SGD,forex
2005-04-28,1.6467,USD/SGD,forex
2005-04-27,1.6463,USD/SGD,forex
2005-04-26,1.6473,USD/SGD,forex
2005-04-25,1.6465,USD/SGD,forex
2005-04-22,1.6467,USD/SGD,forex
2005-04-21,1.6484,USD/SGD,forex
2005-04-20,1.6458,USD/SGD,forex
2005-04-19,1.648,USD/SGD,forex
2005-04-18,1.6527,USD/SGD,forex
2005-04-15,1.6555,USD/SGD,forex
2005-04-14,1.6552,USD/SGD,forex
2005-04-13,1.6436,USD/SGD,forex
2005-04-12,1.6469,USD/SGD,forex
2005-04-11,1.6506,USD/SGD,forex
2005-04-08,1.6535,USD/SGD,forex
2005-04-07,1.6594,USD/SGD,forex
2005-04-06,1.6593,USD/SGD,forex
2005-04-05,1.6609,USD/SGD,forex
2005-04-04,1.6656,USD/SGD,forex
2005-04-01,1.6582,USD/SGD,forex
2005-03-31,1.6512,USD/SGD,forex
2005-03-30,1.6516,USD/SGD,forex
2005-03-29,1.6524,USD/SGD,forex
2005-03-28,1.6511,USD/SGD,forex
2005-03-25,1.644,USD/SGD,forex
2005-03-24,1.6441,USD/SGD,forex
2005-03-23,1.6433,USD/SGD,forex
2005-03-22,1.6397,USD/SGD,forex
2005-03-21,1.6296,USD/SGD,forex
2005-03-18,1.6251,USD/SGD,forex
2005-03-17,1.6233,USD/SGD,forex
2005-03-16,1.6206,USD/SGD,forex
2005-03-15,1.6262,USD/SGD,forex
2005-03-14,1.6235,USD/SGD,forex
2005-03-11,1.6191,USD/SGD,forex
2005-03-10,1.6187,USD/SGD,forex
2005-03-09,1.6204,USD/SGD,forex
2005-03-08,1.6218,USD/SGD,forex
2005-03-07,1.6263,USD/SGD,forex
2005-03-04,1.6252,USD/SGD,forex
2005-03-03,1.6286,USD/SGD,forex
2005-03-02,1.6256,USD/SGD,forex
2005-03-01,1.6225,USD/SGD,forex
2005-02-28,1.6225,USD/SGD,forex
2005-02-25,1.6312,USD/SGD,forex
2005-02-24,1.6321,USD/SGD,forex
2005-02-23,1.6279,USD/SGD,forex
2005-02-22,1.6262,USD/SGD,forex
2005-02-21,1.6384,USD/SGD,forex
2005-02-18,1.6392,USD/SGD,forex
2005-02-17,1.6404,USD/SGD,forex
2005-02-16,1.6416,USD/SGD,forex
2005-02-15,1.6379,USD/SGD,forex
2005-02-14,1.6395,USD/SGD,forex
2005-02-11,1.6478,USD/SGD,forex
2005-02-10,1.6525,USD/SGD,forex
2005-02-09,1.6475,USD/SGD,forex
2005-02-08,1.6477,USD/SGD,forex
2005-02-07,1.6418,USD/SGD,forex
2005-02-04,1.6343,USD/SGD,forex
2005-02-03,1.638,USD/SGD,forex
2005-02-02,1.6353,USD/SGD,forex
2005-02-01,1.6385,USD/SGD,forex
2005-01-31,1.6378,USD/SGD,forex
2005-01-28,1.635,USD/SGD,forex
2005-01-27,1.6325,USD/SGD,forex
2005-01-26,1.6323,USD/SGD,forex
2005-01-25,1.6407,USD/SGD,forex
2005-01-24,1.6327,USD/SGD,forex
2005-01-21,1.6343,USD/SGD,forex
2005-01-20,1.6382,USD/SGD,forex
2005-01-19,1.633,USD/SGD,forex
2005-01-18,1.6357,USD/SGD,forex
2005-01-17,1.6334,USD/SGD,forex
2005-01-14,1.6372,USD/SGD,forex
2005-01-13,1.6307,USD/SGD,forex
2005-01-12,1.6347,USD/SGD,forex
2005-01-11,1.6391,USD/SGD,forex
2005-01-10,1.6431,USD/SGD,forex
2005-01-07,1.6485,USD/SGD,forex
2005-01-06,1.6495,USD/SGD,forex
2005-01-05,1.6463,USD/SGD,forex
2005-01-04,1.65,USD/SGD,forex
2005-01-03,1.6395,USD/SGD,forex
2004-12-31,1.6332,USD/SGD,forex
2004-12-30,1.6373,USD/SGD,forex
2004-12-29,1.6381,USD/SGD,forex
2004-12-28,1.6355,USD/SGD,forex
2004-12-27,1.6378,USD/SGD,forex
2004-12-24,1.6402,USD/SGD,forex
2004-12-23,1.6378,USD/SGD,forex
2004-12-22,1.6402,USD/SGD,forex
2004-12-21,1.6402,USD/SGD,forex
2004-12-20,1.6412,USD/SGD,forex
2004-12-17,1.6452,USD/SGD,forex
2004-12-16,1.6482,USD/SGD,forex
2004-12-15,1.6392,USD/SGD,forex
2004-12-14,1.6511,USD/SGD,forex
2004-12-13,1.6467,USD/SGD,forex
2004-12-10,1.6542,USD/SGD,forex
2004-12-09,1.6475,USD/SGD,forex
2004-12-08,1.6456,USD/SGD,forex
2004-12-07,1.6361,USD/SGD,forex
2004-12-06,1.6393,USD/SGD,forex
2004-12-03,1.6348,USD/SGD,forex
2004-12-02,1.6393,USD/SGD,forex
2004-12-01,1.6311,USD/SGD,forex
2004-11-30,1.6376,USD/SGD,forex
2004-11-29,1.6376,USD/SGD,forex
2004-11-26,1.6362,USD/SGD,forex
2004-11-25,1.6401,USD/SGD,forex
2004-11-24,1.6406,USD/SGD,forex
2004-11-23,1.6429,USD/SGD,forex
2004-11-22,1.6449,USD/SGD,forex
2004-11-19,1.6463,USD/SGD,forex
2004-11-18,1.6538,USD/SGD,forex
2004-11-17,1.6456,USD/SGD,forex
2004-11-16,1.6502,USD/SGD,forex
2004-11-15,1.6511,USD/SGD,forex
2004-11-12,1.6508,USD/SGD,forex
2004-11-11,1.6566,USD/SGD,forex
2004-11-10,1.6578,USD/SGD,forex
2004-11-09,1.6544,USD/SGD,forex
2004-11-08,1.6501,USD/SGD,forex
2004-11-05,1.6538,USD/SGD,forex
2004-11-04,1.6559,USD/SGD,forex
2004-11-03,1.6654,USD/SGD,forex
2004-11-02,1.6663,USD/SGD,forex
2004-11-01,1.6673,USD/SGD,forex
2004-10-29,1.6625,USD/SGD,forex
2004-10-28,1.6631,USD/SGD,forex
2004-10-27,1.664,USD/SGD,forex
2004-10-26,1.6629,USD/SGD,forex
2004-10-25,1.6629,USD/SGD,forex
2004-10-22,1.6663,USD/SGD,forex
2004-10-21,1.6734,USD/SGD,forex
2004-10-20,1.6728,USD/SGD,forex
2004-10-19,1.6738,USD/SGD,forex
2004-10-18,1.6783,USD/SGD,forex
2004-10-15,1.6786,USD/SGD,forex
2004-10-14,1.6837,USD/SGD,forex
2004-10-13,1.6843,USD/SGD,forex
2004-10-12,1.6845,USD/SGD,forex
2004-10-11,1.6808,USD/SGD,forex
2004-10-08,1.6805,USD/SGD,forex
2004-10-07,1.6904,USD/SGD,forex
2004-10-06,1.6915,USD/SGD,forex
2004-10-05,1.6852,USD/SGD,forex
2004-10-04,1.6867,USD/SGD,forex
2004-10-01,1.6818,USD/SGD,forex
2004-09-30,1.6839,USD/SGD,forex
2004-09-29,1.6909,USD/SGD,forex
2004-09-28,1.6965,USD/SGD,forex
2004-09-27,1.6925,USD/SGD,forex
2004-09-24,1.6902,USD/SGD,forex
2004-09-23,1.6944,USD/SGD,forex
2004-09-22,1.694,USD/SGD,forex
2004-09-21,1.6892,USD/SGD,forex
2004-09-20,1.6902,USD/SGD,forex
2004-09-17,1.69,USD/SGD,forex
2004-09-16,1.6885,USD/SGD,forex
2004-09-15,1.6921,USD/SGD,forex
2004-09-14,1.6905,USD/SGD,forex
2004-09-13,1.6968,USD/SGD,forex
2004-09-10,1.6978,USD/SGD,forex
2004-09-09,1.6997,USD/SGD,forex
2004-09-08,1.6978,USD/SGD,forex
2004-09-07,1.6993,USD/SGD,forex
2004-09-06,1.7058,USD/SGD,forex
2004-09-03,1.7042,USD/SGD,forex
2004-09-02,1.7033,USD/SGD,forex
2004-09-01,1.7065,USD/SGD,forex
2004-08-31,1.7108,USD/SGD,forex
2004-08-30,1.7138,USD/SGD,forex
2004-08-27,1.7129,USD/SGD,forex
2004-08-26,1.7136,USD/SGD,forex
2004-08-25,1.7127,USD/SGD,forex
2004-08-24,1.7123,USD/SGD,forex
2004-08-23,1.7115,USD/SGD,forex
2004-08-20,1.7075,USD/SGD,forex
2004-08-19,1.7094,USD/SGD,forex
2004-08-18,1.712,USD/SGD,forex
2004-08-17,1.713,USD/SGD,forex
2004-08-16,1.714,USD/SGD,forex
2023-10-13,24455.0,USD/VND,forex
2023-10-12,24445.0,USD/VND,forex
2023-10-11,24450.0,USD/VND,forex
2023-10-10,24405.0,USD/VND,forex
2023-10-09,24385.0,USD/VND,forex
2023-10-06,24385.0,USD/VND,forex
2023-10-05,24400.0,USD/VND,forex
2023-10-04,24435.0,USD/VND,forex
2023-10-03,24395.0,USD/VND,forex
2023-10-02,24355.0,USD/VND,forex
2023-09-29,24305.0,USD/VND,forex
2023-09-28,24400.0,USD/VND,forex
2023-09-27,24400.0,USD/VND,forex
2023-09-26,24385.0,USD/VND,forex
2023-09-25,24395.0,USD/VND,forex
2023-09-22,24372.5,USD/VND,forex
2023-09-21,24325.0,USD/VND,forex
2023-09-20,24290.0,USD/VND,forex
2023-09-19,24385.0,USD/VND,forex
2023-09-18,24385.0,USD/VND,forex
2023-09-15,24265.0,USD/VND,forex
2023-09-14,24230.0,USD/VND,forex
2023-09-13,24165.0,USD/VND,forex
2023-09-12,24115.0,USD/VND,forex
2023-09-11,24085.0,USD/VND,forex
2023-09-08,24057.5,USD/VND,forex
2023-09-07,24070.0,USD/VND,forex
2023-09-06,24060.0,USD/VND,forex
2023-09-05,24065.0,USD/VND,forex
2023-08-31,24085.0,USD/VND,forex
2023-08-30,24130.0,USD/VND,forex
2023-08-29,24190.0,USD/VND,forex
2023-08-28,24095.0,USD/VND,forex
2023-08-25,24034.0,USD/VND,forex
2023-08-24,24010.0,USD/VND,forex
2023-08-23,23995.0,USD/VND,forex
2023-08-22,23820.0,USD/VND,forex
2023-08-21,23820.0,USD/VND,forex
2023-08-18,23820.0,USD/VND,forex
2023-08-17,23865.0,USD/VND,forex
2023-08-16,23945.0,USD/VND,forex
2023-08-15,23975.0,USD/VND,forex
2023-08-14,23825.0,USD/VND,forex
2023-08-11,23760.0,USD/VND,forex
2023-08-10,23747.5,USD/VND,forex
2023-08-09,23745.0,USD/VND,forex
2023-08-08,23740.0,USD/VND,forex
2023-08-07,23730.0,USD/VND,forex
2023-08-04,23735.0,USD/VND,forex
2023-08-03,23760.0,USD/VND,forex
2023-08-02,23737.5,USD/VND,forex
2023-08-01,23690.0,USD/VND,forex
2023-07-31,23687.5,USD/VND,forex
2023-07-28,23695.0,USD/VND,forex
2023-07-27,23667.0,USD/VND,forex
2023-07-26,23675.0,USD/VND,forex
